timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/05/18 20:51:24.843, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 62.34 W, 30
2026/05/18 20:51:24.845, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 66.53 W, 31
2026/05/18 20:51:25.847, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 62.34 W, 29
2026/05/18 20:51:25.847, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 65.92 W, 31
2026/05/18 20:51:26.847, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 62.34 W, 29
2026/05/18 20:51:26.847, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 65.92 W, 31
2026/05/18 20:51:27.848, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 62.34 W, 29
2026/05/18 20:51:27.849, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 65.92 W, 30
2026/05/18 20:51:28.850, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 62.34 W, 29
2026/05/18 20:51:28.854, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 65.60 W, 30
2026/05/18 20:51:29.855, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 62.34 W, 29
2026/05/18 20:51:29.855, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 65.60 W, 30
2026/05/18 20:51:30.855, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 62.34 W, 29
2026/05/18 20:51:30.855, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 65.60 W, 30
2026/05/18 20:51:31.856, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 62.34 W, 29
2026/05/18 20:51:31.856, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 65.60 W, 30
2026/05/18 20:51:32.856, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 62.34 W, 29
2026/05/18 20:51:32.857, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 65.60 W, 30
2026/05/18 20:51:33.858, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 62.34 W, 29
2026/05/18 20:51:33.859, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 65.60 W, 30
2026/05/18 20:51:34.859, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 62.34 W, 29
2026/05/18 20:51:34.860, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 65.60 W, 30
2026/05/18 20:51:35.862, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 62.34 W, 29
2026/05/18 20:51:35.863, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 65.60 W, 30
2026/05/18 20:51:36.864, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 62.34 W, 29
2026/05/18 20:51:36.864, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 65.60 W, 30
2026/05/18 20:51:37.864, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 62.34 W, 29
2026/05/18 20:51:37.864, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 65.60 W, 30
2026/05/18 20:51:38.864, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 62.34 W, 29
2026/05/18 20:51:38.864, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 65.60 W, 30
2026/05/18 20:51:39.865, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 62.34 W, 29
2026/05/18 20:51:39.865, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 0 MiB, 81920 MiB, 65.60 W, 30
2026/05/18 20:51:40.865, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 4 MiB, 81920 MiB, 62.34 W, 29
2026/05/18 20:51:40.899, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 20 MiB, 81920 MiB, 65.92 W, 30
2026/05/18 20:51:41.901, 0, NVIDIA A100-SXM4-80GB, 6 %, 0 %, 1323 MiB, 81920 MiB, 85.60 W, 30
2026/05/18 20:51:41.902, 1, NVIDIA A100-SXM4-80GB, 1 %, 0 %, 1323 MiB, 81920 MiB, 89.61 W, 32
2026/05/18 20:51:42.903, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1323 MiB, 81920 MiB, 84.40 W, 30
2026/05/18 20:51:42.910, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1323 MiB, 81920 MiB, 87.48 W, 32
2026/05/18 20:51:43.912, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1323 MiB, 81920 MiB, 84.40 W, 30
2026/05/18 20:51:43.912, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1323 MiB, 81920 MiB, 87.48 W, 32
2026/05/18 20:51:44.913, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1323 MiB, 81920 MiB, 84.08 W, 30
2026/05/18 20:51:44.913, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1323 MiB, 81920 MiB, 87.48 W, 32
2026/05/18 20:51:45.913, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1323 MiB, 81920 MiB, 84.08 W, 30
2026/05/18 20:51:45.914, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1323 MiB, 81920 MiB, 87.48 W, 32
2026/05/18 20:51:46.915, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1323 MiB, 81920 MiB, 84.08 W, 30
2026/05/18 20:51:46.916, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1323 MiB, 81920 MiB, 87.48 W, 32
2026/05/18 20:51:47.917, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1323 MiB, 81920 MiB, 84.08 W, 31
2026/05/18 20:51:47.918, 1, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 1323 MiB, 81920 MiB, 87.48 W, 32
2026/05/18 20:51:48.919, 0, NVIDIA A100-SXM4-80GB, 82 %, 25 %, 11455 MiB, 81920 MiB, 253.60 W, 38
2026/05/18 20:51:48.919, 1, NVIDIA A100-SXM4-80GB, 80 %, 23 %, 11455 MiB, 81920 MiB, 322.63 W, 42
2026/05/18 20:51:49.919, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 322.55 W, 42
2026/05/18 20:51:49.919, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 322.04 W, 44
2026/05/18 20:51:50.919, 0, NVIDIA A100-SXM4-80GB, 99 %, 37 %, 11455 MiB, 81920 MiB, 327.04 W, 43
2026/05/18 20:51:50.920, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11455 MiB, 81920 MiB, 304.76 W, 45
2026/05/18 20:51:51.920, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11455 MiB, 81920 MiB, 320.10 W, 44
2026/05/18 20:51:51.920, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 324.49 W, 46
2026/05/18 20:51:52.920, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 328.24 W, 44
2026/05/18 20:51:52.920, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 331.47 W, 47
2026/05/18 20:51:53.920, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 338.55 W, 45
2026/05/18 20:51:53.920, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 347.55 W, 47
2026/05/18 20:51:54.921, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 341.85 W, 45
2026/05/18 20:51:54.921, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11455 MiB, 81920 MiB, 329.93 W, 48
2026/05/18 20:51:55.921, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 316.47 W, 46
2026/05/18 20:51:55.921, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 290.47 W, 49
2026/05/18 20:51:56.921, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 323.74 W, 46
2026/05/18 20:51:56.921, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 312.33 W, 49
2026/05/18 20:51:57.921, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 318.91 W, 46
2026/05/18 20:51:57.922, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 336.57 W, 49
2026/05/18 20:51:58.922, 0, NVIDIA A100-SXM4-80GB, 99 %, 34 %, 11455 MiB, 81920 MiB, 314.68 W, 46
2026/05/18 20:51:58.922, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 309.33 W, 50
2026/05/18 20:51:59.922, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 333.41 W, 47
2026/05/18 20:51:59.922, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 333.25 W, 50
2026/05/18 20:52:00.922, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 310.72 W, 47
2026/05/18 20:52:00.923, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 346.35 W, 51
2026/05/18 20:52:01.925, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 348.47 W, 48
2026/05/18 20:52:01.926, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11455 MiB, 81920 MiB, 341.42 W, 51
2026/05/18 20:52:02.926, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 330.09 W, 48
2026/05/18 20:52:02.927, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 298.98 W, 51
2026/05/18 20:52:03.929, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 254.20 W, 48
2026/05/18 20:52:03.929, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 309.01 W, 51
2026/05/18 20:52:04.930, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 328.57 W, 48
2026/05/18 20:52:04.931, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 328.68 W, 52
2026/05/18 20:52:05.932, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11455 MiB, 81920 MiB, 308.66 W, 49
2026/05/18 20:52:05.933, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 325.69 W, 52
2026/05/18 20:52:06.934, 0, NVIDIA A100-SXM4-80GB, 99 %, 34 %, 11455 MiB, 81920 MiB, 327.64 W, 49
2026/05/18 20:52:06.935, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 307.81 W, 52
2026/05/18 20:52:07.936, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 312.24 W, 50
2026/05/18 20:52:07.937, 1, NVIDIA A100-SXM4-80GB, 99 %, 37 %, 11455 MiB, 81920 MiB, 331.12 W, 53
2026/05/18 20:52:08.938, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 332.80 W, 50
2026/05/18 20:52:08.939, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11455 MiB, 81920 MiB, 307.17 W, 53
2026/05/18 20:52:09.940, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 327.04 W, 50
2026/05/18 20:52:09.941, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11455 MiB, 81920 MiB, 335.05 W, 53
2026/05/18 20:52:10.942, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 332.47 W, 50
2026/05/18 20:52:10.943, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 329.35 W, 53
2026/05/18 20:52:11.944, 0, NVIDIA A100-SXM4-80GB, 71 %, 25 %, 11455 MiB, 81920 MiB, 120.32 W, 45
2026/05/18 20:52:11.945, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 127.60 W, 48
2026/05/18 20:52:12.946, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 320.10 W, 51
2026/05/18 20:52:12.947, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 312.33 W, 53
2026/05/18 20:52:13.949, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 314.03 W, 50
2026/05/18 20:52:13.950, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11455 MiB, 81920 MiB, 340.22 W, 53
2026/05/18 20:52:14.951, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 331.87 W, 50
2026/05/18 20:52:14.951, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11455 MiB, 81920 MiB, 316.59 W, 54
2026/05/18 20:52:15.952, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 327.97 W, 51
2026/05/18 20:52:15.952, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 348.72 W, 54
2026/05/18 20:52:16.953, 0, NVIDIA A100-SXM4-80GB, 99 %, 37 %, 11455 MiB, 81920 MiB, 340.01 W, 51
2026/05/18 20:52:16.954, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 352.64 W, 54
2026/05/18 20:52:17.955, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11455 MiB, 81920 MiB, 350.91 W, 51
2026/05/18 20:52:17.956, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 324.49 W, 55
2026/05/18 20:52:18.956, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11455 MiB, 81920 MiB, 304.97 W, 52
2026/05/18 20:52:18.957, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 335.97 W, 54
2026/05/18 20:52:19.958, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 311.64 W, 51
2026/05/18 20:52:19.959, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 322.95 W, 54
2026/05/18 20:52:20.961, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 338.22 W, 51
2026/05/18 20:52:20.962, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 341.75 W, 55
2026/05/18 20:52:21.962, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 312.24 W, 52
2026/05/18 20:52:21.963, 1, NVIDIA A100-SXM4-80GB, 99 %, 34 %, 11455 MiB, 81920 MiB, 323.89 W, 56
2026/05/18 20:52:22.964, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 341.53 W, 52
2026/05/18 20:52:22.966, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 347.28 W, 56
2026/05/18 20:52:23.967, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 321.90 W, 52
2026/05/18 20:52:23.967, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 354.77 W, 56
2026/05/18 20:52:24.967, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 359.37 W, 53
2026/05/18 20:52:24.968, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 356.61 W, 56
2026/05/18 20:52:25.968, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11455 MiB, 81920 MiB, 348.47 W, 52
2026/05/18 20:52:25.968, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 346.92 W, 56
2026/05/18 20:52:26.968, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11455 MiB, 81920 MiB, 277.20 W, 52
2026/05/18 20:52:26.968, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 351.17 W, 56
2026/05/18 20:52:27.968, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 347.27 W, 53
2026/05/18 20:52:27.969, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11455 MiB, 81920 MiB, 357.81 W, 57
2026/05/18 20:52:28.969, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 348.79 W, 53
2026/05/18 20:52:28.969, 1, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11455 MiB, 81920 MiB, 329.33 W, 57
2026/05/18 20:52:29.969, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 303.78 W, 53
2026/05/18 20:52:29.969, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 339.02 W, 57
2026/05/18 20:52:30.969, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 314.36 W, 53
2026/05/18 20:52:30.970, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 333.00 W, 57
2026/05/18 20:52:31.970, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11455 MiB, 81920 MiB, 336.70 W, 53
2026/05/18 20:52:31.970, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 336.57 W, 57
2026/05/18 20:52:32.970, 0, NVIDIA A100-SXM4-80GB, 99 %, 35 %, 11455 MiB, 81920 MiB, 314.95 W, 52
2026/05/18 20:52:32.970, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 326.62 W, 57
2026/05/18 20:52:33.970, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 336.43 W, 53
2026/05/18 20:52:33.970, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 349.64 W, 57
2026/05/18 20:52:34.970, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 322.22 W, 53
2026/05/18 20:52:34.971, 1, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 343.30 W, 58
2026/05/18 20:52:35.971, 0, NVIDIA A100-SXM4-80GB, 99 %, 36 %, 11455 MiB, 81920 MiB, 262.40 W, 53
